Product Name,Specifications,Rating,Price,product_url,Processor,RAM,OS,Storage,Display,Warranty,DDR,text
DELL 15,"Intel Core i 3 Processor (12th Gen)8 GB DDR 4 RAM 64 bit Windows 11 Operating System 512 GB SSD 39.62 cm (15.6 inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Hardware Service",4.2,31990,https://www.flipkart.com/dell-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itm5d692e615c97e?pid=COMH2F22XWP7DQFM&lid=LSTCOMH2F22XWP7DQFMJYD9JY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_108&otracker=search&fm=organic&iid=en_BFU4bT_lBursbegqgHGW5XE1-KXQd24hFHL_QS3SlCvOYSliAdc8NGZ2Q8Lb25bPaufGRN9XcXHhkP4xpu9Vg4nfEY2D5bWfIUmTlXs_oiU%3D&ppt=sp&ppn=sp&ssid=c2fg4ye2o00000001746600284383&qH=312f91285e048e09,Intel Core i 3 Processor (12th Gen),8 GB,Windows 11,512 GB SSD,39.62 cm (15.6 inch),Not found,DDR,"Product: DELL 15, Rating: 4.2, Price: 31990, Processor: Intel Core i 3 Processor (12th Gen), RAM: 8 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 39.62 cm (15.6 inch), Warranty: Not found, DDR: DDR, Specs: Intel Core i 3 Processor (12th Gen)8 GB DDR 4 RAM 64 bit Windows 11 Operating System 512 GB SSD 39.62 cm (15.6 inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Hardware Service"
Acer Aspire 7,Intel Core i 5 Processor (13th Gen)16 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Onsite Warranty,4.3,60990,https://www.flipkart.com/acer-aspire-7-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-a715-79g-gaming-laptop/p/itm8208102c97f99?pid=COMH3G96MYGWSGTF&lid=LSTCOMH3G96MYGWSGTFGZ7TLO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_109&otracker=search&fm=organic&iid=d99fdda9-a873-4293-a5ad-86c69fda93f6.COMH3G96MYGWSGTF.SEARCH&ppt=sp&ppn=sp&ssid=c2fg4ye2o00000001746600284383&qH=312f91285e048e09,Intel Core i 5 Processor (13th Gen),16 GB,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),1 Year Onsite Warranty,DDR,"Product: Acer Aspire 7, Rating: 4.3, Price: 60990, Processor: Intel Core i 5 Processor (13th Gen), RAM: 16 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 39.62 cm (15.6 Inch), Warranty: 1 Year Onsite Warranty, DDR: DDR, Specs: Intel Core i 5 Processor (13th Gen)16 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Onsite Warranty"
Acer Aspire 3 Backlit,AMD Ryzen 5 Hexa Core Processor 8 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Carry-in Warranty,4.1,33990,https://www.flipkart.com/acer-aspire-3-backlit-amd-ryzen-5-hexa-core-7430u-8-gb-512-gb-ssd-windows-11-home-a325-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397XVTZNMYGX&lid=LSTCOMH397XVTZNMYGXUXLNNE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_110&otracker=search&fm=organic&iid=d99fdda9-a873-4293-a5ad-86c69fda93f6.COMH397XVTZNMYGX.SEARCH&ppt=sp&ppn=sp&ssid=c2fg4ye2o00000001746600284383&qH=312f91285e048e09,Not found,8 GB,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),1 Year Carry-in Warranty,DDR,"Product: Acer Aspire 3 Backlit, Rating: 4.1, Price: 33990, Processor: Not found, RAM: 8 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 39.62 cm (15.6 Inch), Warranty: 1 Year Carry-in Warranty, DDR: DDR, Specs: AMD Ryzen 5 Hexa Core Processor 8 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Carry-in Warranty"
CHUWI,"Light weight, Portable Laptop
RAM/Storage: 8GB LPDDR 4 Ram, 256GB M.2 SSD StorageHard-Decoding 4k@60Hz
Graphics/GPU: UHD Graphics 600
Display: 14.1 inch, 16:9 IPS Display
Touchpad: Larger Touchpad with easy control
Keyboard: Chiclet keyboard keysIntel Celeron Dual Core Processor (11th Gen)8 GB DDR 4 RAM 64 bit Windows 11 Operating System 256 GB SSD 35.81 cm (14.1 inch) DisplayWPS Office, Operating System Software 1 Year Onsite Warranty",3.7,16490,https://www.flipkart.com/chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-pro-laptop/p/itm5e1f327988402?pid=COMGQHMZWHRXFWET&lid=LSTCOMGQHMZWHRXFWETVNWSPG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_111&otracker=search&fm=organic&iid=en_BFU4bT_lBursbegqgHGW5XE1-KXQd24hFHL_QS3SlCs8C0GyzUj0Sis7YgTESQWzZK5sxN_b0n5ml415Ptud1A%3D%3D&ppt=sp&ppn=sp&ssid=c2fg4ye2o00000001746600284383&qH=312f91285e048e09,Intel Celeron Dual Core Processor (11th Gen),8GB,Windows 11,256 GB SSD,35.81 cm (14.1 inch),1 Year Onsite Warranty,LPDDR,"Product: CHUWI, Rating: 3.7, Price: 16490, Processor: Intel Celeron Dual Core Processor (11th Gen), RAM: 8GB, OS: Windows 11, Storage: 256 GB SSD, Display: 35.81 cm (14.1 inch), Warranty: 1 Year Onsite Warranty, DDR: LPDDR, Specs: Light weight, Portable Laptop
RAM/Storage: 8GB LPDDR 4 Ram, 256GB M.2 SSD StorageHard-Decoding 4k@60Hz
Graphics/GPU: UHD Graphics 600
Display: 14.1 inch, 16:9 IPS Display
Touchpad: Larger Touchpad with easy control
Keyboard: Chiclet keyboard keysIntel Celeron Dual Core Processor (11th Gen)8 GB DDR 4 RAM 64 bit Windows 11 Operating System 256 GB SSD 35.81 cm (14.1 inch) DisplayWPS Office, Operating System Software 1 Year Onsite Warranty"
Acer Swift Go 14,AMD Ryzen 5 Hexa Core Processor 16 GB LPDDR 4X RAMWindows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) Display 1 Year Carry-in Warranty,4.3,44990,https://www.flipkart.com/acer-swift-go-14-amd-ryzen-5-hexa-core-7430u-16-gb-512-gb-ssd-windows-11-home-sfg14-41-r6g9-thin-light-laptop/p/itm52551833a1d42?pid=COMH3GFNKMHJEBYF&lid=LSTCOMH3GFNKMHJEBYFYBAVSV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_113&otracker=search&fm=organic&iid=d99fdda9-a873-4293-a5ad-86c69fda93f6.COMH3GFNKMHJEBYF.SEARCH&ppt=sp&ppn=sp&ssid=c2fg4ye2o00000001746600284383&qH=312f91285e048e09,Not found,16 GB,Windows 11,512 GB SSD,35.56 cm (14 Inch),1 Year Carry-in Warranty,LPDDR,"Product: Acer Swift Go 14, Rating: 4.3, Price: 44990, Processor: Not found, RAM: 16 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 35.56 cm (14 Inch), Warranty: 1 Year Carry-in Warranty, DDR: LPDDR, Specs: AMD Ryzen 5 Hexa Core Processor 16 GB LPDDR 4X RAMWindows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) Display 1 Year Carry-in Warranty"
Apple MacBook AIR Apple M2,"Apple M 2 Processor 16 GB Unified Memory RAMMac OS Operating System 256 GB SSD 34.54 cm (13.6 Inch) DisplayBuilt-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos, Weather 1 Year Limited Warranty",4.7,70990,https://www.flipkart.com/apple-macbook-air-m2-16-gb-256-gb-ssd-macos-sequoia-mc7w4hn-a/p/itm2ea42dec44bca?pid=COMH64PYZU4ZZR79&lid=LSTCOMH64PYZU4ZZR79AHLYXY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_114&otracker=search&fm=organic&iid=d99fdda9-a873-4293-a5ad-86c69fda93f6.COMH64PYZU4ZZR79.SEARCH&ppt=sp&ppn=sp&ssid=c2fg4ye2o00000001746600284383&qH=312f91285e048e09,Not found,16 GB,Not found,256 GB SSD,34.54 cm (13.6 Inch),Not found,Not found,"Product: Apple MacBook AIR Apple M2, Rating: 4.7, Price: 70990, Processor: Not found, RAM: 16 GB, OS: Not found, Storage: 256 GB SSD, Display: 34.54 cm (13.6 Inch), Warranty: Not found, DDR: Not found, Specs: Apple M 2 Processor 16 GB Unified Memory RAMMac OS Operating System 256 GB SSD 34.54 cm (13.6 Inch) DisplayBuilt-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos, Weather 1 Year Limited Warranty"
Lenovo IdeaPad Slim 5 AI PC,Intel Core Ultra 5 Processor 16 GB LPDDR 5X RAMWindows 11 Operating System 1 TB SSD 40.64 cm (16 inch) Display 1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,4.2,74990,https://www.flipkart.com/lenovo-ideapad-slim-5-ai-pc-intel-core-ultra-125h-16-gb-1-tb-ssd-windows-11-home-16imh9-thin-light-laptop/p/itm23294734162fe?pid=COMGXMY5NC8VXGHH&lid=LSTCOMGXMY5NC8VXGHHH44WP5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_115&otracker=search&fm=organic&iid=d99fdda9-a873-4293-a5ad-86c69fda93f6.COMGXMY5NC8VXGHH.SEARCH&ppt=sp&ppn=sp&ssid=c2fg4ye2o00000001746600284383&qH=312f91285e048e09,Not found,16 GB,Windows 11,1 TB SSD,40.64 cm (16 inch),Not found,LPDDR,"Product: Lenovo IdeaPad Slim 5 AI PC, Rating: 4.2, Price: 74990, Processor: Not found, RAM: 16 GB, OS: Windows 11, Storage: 1 TB SSD, Display: 40.64 cm (16 inch), Warranty: Not found, DDR: LPDDR, Specs: Intel Core Ultra 5 Processor 16 GB LPDDR 5X RAMWindows 11 Operating System 1 TB SSD 40.64 cm (16 inch) Display 1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection"
ASUS X1504ZA,Intel Core i 3 Processor (12th Gen)8 GB DDR 4 RAM 64 bit Windows 11 Operating System 512 GB SSD 39.62 cm (15.6 inch) DisplayMS OFFICE 1 YEAR INTERNATIONAL,4.3,33900,https://www.flipkart.com/asus-x1504za-intel-core-i3-12th-gen-i3-1215u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj322ws-thin-light-laptop/p/itm200184e4e0443?pid=COMGT2RFWFYDGZJQ&lid=LSTCOMGT2RFWFYDGZJQKMWRA5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_116&otracker=search&fm=organic&iid=d99fdda9-a873-4293-a5ad-86c69fda93f6.COMGT2RFWFYDGZJQ.SEARCH&ppt=sp&ppn=sp&ssid=c2fg4ye2o00000001746600284383&qH=312f91285e048e09,Intel Core i 3 Processor (12th Gen),8 GB,Windows 11,512 GB SSD,39.62 cm (15.6 inch),Not found,DDR,"Product: ASUS X1504ZA, Rating: 4.3, Price: 33900, Processor: Intel Core i 3 Processor (12th Gen), RAM: 8 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 39.62 cm (15.6 inch), Warranty: Not found, DDR: DDR, Specs: Intel Core i 3 Processor (12th Gen)8 GB DDR 4 RAM 64 bit Windows 11 Operating System 512 GB SSD 39.62 cm (15.6 inch) DisplayMS OFFICE 1 YEAR INTERNATIONAL"
HP Victus,Intel Core i 5 Processor (13th Gen)16 GB DDR 4 RAMWindows 11 Home Operating System 512 GB SSD 39.62 cm (15.6 inch) DisplayWindows 11 and Microsoft Office Home & Student Edition 20241 Year Carry-in Warranty,4.4,69990,https://www.flipkart.com/hp-victus-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15-fa2700tx-gaming-laptop/p/itm068529921479d?pid=COMH8VXVWNPAZCSX&lid=LSTCOMH8VXVWNPAZCSX9Y3PQV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_117&otracker=search&fm=organic&iid=en_BFU4bT_lBursbegqgHGW5XE1-KXQd24hFHL_QS3SlCvsJDOuB2sqV6XRAaOw5-lkRMGECn84kCTSHL4Q8DIOc_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=c2fg4ye2o00000001746600284383&qH=312f91285e048e09,Intel Core i 5 Processor (13th Gen),16 GB,Windows 11 Home,512 GB SSD,39.62 cm (15.6 inch),20241 Year Carry-in Warranty,DDR,"Product: HP Victus, Rating: 4.4, Price: 69990, Processor: Intel Core i 5 Processor (13th Gen), RAM: 16 GB, OS: Windows 11 Home, Storage: 512 GB SSD, Display: 39.62 cm (15.6 inch), Warranty: 20241 Year Carry-in Warranty, DDR: DDR, Specs: Intel Core i 5 Processor (13th Gen)16 GB DDR 4 RAMWindows 11 Home Operating System 512 GB SSD 39.62 cm (15.6 inch) DisplayWindows 11 and Microsoft Office Home & Student Edition 20241 Year Carry-in Warranty"
HP,Intel Core i 3 Processor (13th Gen)16 GB DDR 4 RAMWindows 11 Home Operating System 512 GB SSD 39.62 cm (15.6 Inch) DisplayMS Office Home 2024 + MISC PC Game Pass DA 3M 1 Year Onsite Warranty,4.4,36990,https://www.flipkart.com/hp-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-15-fd0574tu-thin-light-laptop/p/itm9126a589d1667?pid=COMHBFRJEWGN4FMY&lid=LSTCOMHBFRJEWGN4FMYNEJ3G6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_118&otracker=search&fm=organic&iid=en_BFU4bT_lBursbegqgHGW5XE1-KXQd24hFHL_QS3SlCstlkp65Uj_t79mCmUIvB-rDieCl1tnjUu3KLaUzexin6V8WX5krIChubBlraAu4CQ%3D&ppt=sp&ppn=sp&ssid=c2fg4ye2o00000001746600284383&qH=312f91285e048e09,Intel Core i 3 Processor (13th Gen),16 GB,Windows 11 Home,512 GB SSD,39.62 cm (15.6 Inch),1 Year Onsite Warranty,DDR,"Product: HP, Rating: 4.4, Price: 36990, Processor: Intel Core i 3 Processor (13th Gen), RAM: 16 GB, OS: Windows 11 Home, Storage: 512 GB SSD, Display: 39.62 cm (15.6 Inch), Warranty: 1 Year Onsite Warranty, DDR: DDR, Specs: Intel Core i 3 Processor (13th Gen)16 GB DDR 4 RAMWindows 11 Home Operating System 512 GB SSD 39.62 cm (15.6 Inch) DisplayMS Office Home 2024 + MISC PC Game Pass DA 3M 1 Year Onsite Warranty"
Infinix GT Book,Intel Core i 5 Processor (12th Gen)16 GB LPDDR 5 RAMWindows 11 Operating System 512 GB SSD 40.64 cm (16 inch) DisplayControl Center 1 Year Domestic Onsite Warranty On Laptop and 6 Months On Adapter,4.3,53990,https://www.flipkart.com/infinix-gt-book-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-80-w-gl613-gaming-laptop/p/itmc9e44d5a9f6c4?pid=COMHYS44DKVFUFVS&lid=LSTCOMHYS44DKVFUFVS2KZG86&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_119&otracker=search&fm=organic&iid=d99fdda9-a873-4293-a5ad-86c69fda93f6.COMHYS44DKVFUFVS.SEARCH&ppt=sp&ppn=sp&ssid=c2fg4ye2o00000001746600284383&qH=312f91285e048e09,Intel Core i 5 Processor (12th Gen),16 GB,Windows 11,512 GB SSD,40.64 cm (16 inch),Not found,LPDDR,"Product: Infinix GT Book, Rating: 4.3, Price: 53990, Processor: Intel Core i 5 Processor (12th Gen), RAM: 16 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 40.64 cm (16 inch), Warranty: Not found, DDR: LPDDR, Specs: Intel Core i 5 Processor (12th Gen)16 GB LPDDR 5 RAMWindows 11 Operating System 512 GB SSD 40.64 cm (16 inch) DisplayControl Center 1 Year Domestic Onsite Warranty On Laptop and 6 Months On Adapter"
ASUS TUF Gaming A15,AMD Ryzen 5 Hexa Core Processor 16 GB DDR 5 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Onsite Warranty,4.4,59990,https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-5-hexa-core-7535hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-fa506nc-hn083w-laptop/p/itm10514ecd2a794?pid=COMHFK2T3KCHKAFU&lid=LSTCOMHFK2T3KCHKAFUOEIOAP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_120&otracker=search&fm=organic&iid=d99fdda9-a873-4293-a5ad-86c69fda93f6.COMHFK2T3KCHKAFU.SEARCH&ppt=sp&ppn=sp&ssid=c2fg4ye2o00000001746600284383&qH=312f91285e048e09,Not found,16 GB,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),1 Year Onsite Warranty,DDR,"Product: ASUS TUF Gaming A15, Rating: 4.4, Price: 59990, Processor: Not found, RAM: 16 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 39.62 cm (15.6 Inch), Warranty: 1 Year Onsite Warranty, DDR: DDR, Specs: AMD Ryzen 5 Hexa Core Processor 16 GB DDR 5 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Onsite Warranty"
Acer Aspire 3,Intel Celeron Dual Core Processor 8 GB LPDDR 4X RAMWindows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) Display 1 Year Carry-in Warranty,3.9,21990,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-n4500-8-gb-512-gb-ssd-windows-11-home-a324-45-thin-light-laptop/p/itmbbfe217e40d59?pid=COMHFZYZFVD2MCAB&lid=LSTCOMHFZYZFVD2MCABTLQNKG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_121&otracker=search&fm=organic&iid=en_SmCMCGDM5X7oF-Ng3cRviJkKlsqxp54PoyDh5OaWNlSgkddgNnYTV2KbF8TDhhBF2v_Lv1GzHel5eA-7UWVbCPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=i9nsq4c8ts0000001746600288551&qH=312f91285e048e09,Not found,8 GB,Windows 11,512 GB SSD,35.56 cm (14 Inch),1 Year Carry-in Warranty,LPDDR,"Product: Acer Aspire 3, Rating: 3.9, Price: 21990, Processor: Not found, RAM: 8 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 35.56 cm (14 Inch), Warranty: 1 Year Carry-in Warranty, DDR: LPDDR, Specs: Intel Celeron Dual Core Processor 8 GB LPDDR 4X RAMWindows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) Display 1 Year Carry-in Warranty"
Acer Aspire 3,AMD Ryzen 3 Quad Core Processor 8 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Carry-in Warranty,4.1,25990,https://www.flipkart.com/acer-aspire-3-amd-ryzen-quad-core-7330u-8-gb-512-gb-ssd-windows-11-home-a325-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397X2KJ8XCHR&lid=LSTCOMH397X2KJ8XCHRBDEAS1&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_122&otracker=search&fm=organic&iid=en_SmCMCGDM5X7oF-Ng3cRviJkKlsqxp54PoyDh5OaWNlQ9SMeBaIKdnwE49eLf70bKrV71mAAh3c7Ie0YaYzh3_vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=i9nsq4c8ts0000001746600288551&qH=312f91285e048e09,Not found,8 GB,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),1 Year Carry-in Warranty,DDR,"Product: Acer Aspire 3, Rating: 4.1, Price: 25990, Processor: Not found, RAM: 8 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 39.62 cm (15.6 Inch), Warranty: 1 Year Carry-in Warranty, DDR: DDR, Specs: AMD Ryzen 3 Quad Core Processor 8 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Carry-in Warranty"
Lenovo IdeaPad Slim 5,AMD Ryzen 7 Octa Core Processor 16 GB LPDDR 5X RAMWindows 11 Home Operating System 512 GB SSD 33.78 cm (13.3 inch) Display 1 Year Onsite Warranty,4.3,61190,https://www.flipkart.com/lenovo-ideapad-slim-5-amd-ryzen-7-octa-core-7735hs-16-gb-512-gb-ssd-windows-11-home-13arp10-thin-light-laptop/p/itmce73e91ed2bfc?pid=COMH8ZYXDKUYTDW9&lid=LSTCOMH8ZYXDKUYTDW9OQ5RDT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_123&otracker=search&fm=organic&iid=f6c785e5-0dc5-4788-97b1-aa9d390728c9.COMH8ZYXDKUYTDW9.SEARCH&ppt=sp&ppn=sp&ssid=i9nsq4c8ts0000001746600288551&qH=312f91285e048e09,Not found,16 GB,Windows 11 Home,512 GB SSD,33.78 cm (13.3 inch),1 Year Onsite Warranty,LPDDR,"Product: Lenovo IdeaPad Slim 5, Rating: 4.3, Price: 61190, Processor: Not found, RAM: 16 GB, OS: Windows 11 Home, Storage: 512 GB SSD, Display: 33.78 cm (13.3 inch), Warranty: 1 Year Onsite Warranty, DDR: LPDDR, Specs: AMD Ryzen 7 Octa Core Processor 16 GB LPDDR 5X RAMWindows 11 Home Operating System 512 GB SSD 33.78 cm (13.3 inch) Display 1 Year Onsite Warranty"
Acer Aspire 3 Backlit,Intel Core i 5 Processor (12th Gen)16 GB DDR 4 RAM 64 bit Windows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) Display 1 Year Domestic Warranty,4.1,40980,https://www.flipkart.com/acer-aspire-3-backlit-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-a324-51-thin-light-laptop/p/itm4fa0fcf0e2e15?pid=COMHY24RMZ8PUDTT&lid=LSTCOMHY24RMZ8PUDTT6GAEHA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_124&otracker=search&fm=organic&iid=f6c785e5-0dc5-4788-97b1-aa9d390728c9.COMHY24RMZ8PUDTT.SEARCH&ppt=sp&ppn=sp&ssid=i9nsq4c8ts0000001746600288551&qH=312f91285e048e09,Intel Core i 5 Processor (12th Gen),16 GB,Windows 11,512 GB SSD,35.56 cm (14 Inch),Not found,DDR,"Product: Acer Aspire 3 Backlit, Rating: 4.1, Price: 40980, Processor: Intel Core i 5 Processor (12th Gen), RAM: 16 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 35.56 cm (14 Inch), Warranty: Not found, DDR: DDR, Specs: Intel Core i 5 Processor (12th Gen)16 GB DDR 4 RAM 64 bit Windows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) Display 1 Year Domestic Warranty"
Apple MacBook Air Apple M4,"Apple M 4 Processor 16 GB Unified Memory RAMMac OS Operating System 256 GB SSD 34.54 cm (13.6 inch) DisplayBuilt-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, iPhone Mirroring, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Passwords, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Stocks, Time Machine, Tips, TV, Voice Memos, Weather 1 Year Limited Warranty",4.7,87490,https://www.flipkart.com/apple-macbook-air-m4-16-gb-256-gb-ssd-macos-sequoia-mc6t4hn-a/p/itm7c1831ce25509?pid=COMH9ZWQCJGMZGXE&lid=LSTCOMH9ZWQCJGMZGXEBSSIQU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_125&otracker=search&fm=organic&iid=f6c785e5-0dc5-4788-97b1-aa9d390728c9.COMH9ZWQCJGMZGXE.SEARCH&ppt=sp&ppn=sp&ssid=i9nsq4c8ts0000001746600288551&qH=312f91285e048e09,Not found,16 GB,Not found,256 GB SSD,34.54 cm (13.6 inch),Not found,Not found,"Product: Apple MacBook Air Apple M4, Rating: 4.7, Price: 87490, Processor: Not found, RAM: 16 GB, OS: Not found, Storage: 256 GB SSD, Display: 34.54 cm (13.6 inch), Warranty: Not found, DDR: Not found, Specs: Apple M 4 Processor 16 GB Unified Memory RAMMac OS Operating System 256 GB SSD 34.54 cm (13.6 inch) DisplayBuilt-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, iPhone Mirroring, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Passwords, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Stocks, Time Machine, Tips, TV, Voice Memos, Weather 1 Year Limited Warranty"
Lenovo LOQ,AMD Ryzen 7 Octa Core Processor 24 GB DDR 5 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1Yr Warranty and 1 Yr Accidental Damage Protection,4.5,80690,https://www.flipkart.com/lenovo-loq-amd-ryzen-7-octa-core-7435hs-24-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-15arp9-gaming-laptop/p/itmd3fbbdced2d6b?pid=COMHFYZ36W8ZGS8Z&lid=LSTCOMHFYZ36W8ZGS8ZJVRQU1&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_126&otracker=search&fm=organic&iid=f6c785e5-0dc5-4788-97b1-aa9d390728c9.COMHFYZ36W8ZGS8Z.SEARCH&ppt=sp&ppn=sp&ssid=i9nsq4c8ts0000001746600288551&qH=312f91285e048e09,Not found,24 GB,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),Not found,DDR,"Product: Lenovo LOQ, Rating: 4.5, Price: 80690, Processor: Not found, RAM: 24 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 39.62 cm (15.6 Inch), Warranty: Not found, DDR: DDR, Specs: AMD Ryzen 7 Octa Core Processor 24 GB DDR 5 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1Yr Warranty and 1 Yr Accidental Damage Protection"
